 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel,  Count 
    1001,     2898,        0,              0,             31, 3.909472,   Test, 0.03051758, 0.03564453, 1.004883,     72
    1001,     2899,        0,              0,             31, 3.958922,   Test, 0.02929688, 0.02880859, 1.012695,     73
    1001,     2900,        0,              0,             31, 3.974701,   Test, 0.02880859, 0.0246582, 0.9916992,     74
    1001,     2901,        0,              0,             31, 3.909824,   Test, 0.02197266, 0.02026367, 1.005127,     75
    1001,     2902,        0,              0,             31, 3.909683,   Test, 0.03027344, 0.03637695, 1.008301,     76
    1001,     2903,        0,              0,             31, 3.917784,   Test, 0.03076172, 0.03271484, 0.994873,     77
    1001,     2904,        0,              0,             31,  3.91081,   Test, 0.02661133, 0.03466797, 1.000244,     78
    1001,     2905,        0,              0,             31, 3.958922,   Test, 0.02880859, 0.02783203, 1.000244,     79
    1001,     2906,        0,              0,             31, 3.974701,   Test, 0.03173828, 0.02685547, 1.000977,     80
    1001,     2912,        0,              0,             31, 3.901934,   Test, 0.02514648, 0.03198242, 0.9995117,      2
    1001,     2913,        0,              0,             31, 3.910528,   Test, 0.02661133, 0.02978516, 0.9987793,      3
    1001,     2914,        0,              0,             31, 3.909965,   Test, 0.03076172, 0.02954102, 1.000732,      4
    1001,     2915,        0,              0,             31, 3.901864,   Test, 0.02294922, 0.02978516, 0.9956055,      5
    1001,     2916,        0,              0,             31, 3.915107,   Test, 0.03076172, 0.02954102, 1.000977,      6
    1001,     2919,        0,              0,             31, 3.906231,   Test, 0.02661133, 0.03051758, 1.000244,      9
    1001,     2920,        0,              0,             31, 3.897496,   Test, 0.01538086, 0.03076172, 1.010498,     10
    1001,     2924,        0,              0,             31, 3.892988,   Test, 0.03466797, 0.03222656, 0.9980469,     14
    1001,     2925,        0,              0,             31, 3.917854,   Test, 0.02783203, 0.03173828, 1.002441,     15
    1001,     2926,        0,              0,             31, 3.910599,   Test, 0.03222656, 0.03393555, 0.9973145,     16
    1001,     2927,        0,              0,             31,  3.90609,   Test, 0.02807617, 0.03369141, 1.001953,     17
    1001,     2928,        0,              0,             31, 3.891932,   Test, 0.02905273, 0.03051758, 0.9995117,     18
    1001,     2929,        0,              0,             31, 3.959556,   Test, 0.02661133, 0.02807617, 0.996582,     19
    1001,     2930,        0,              0,             31, 3.925673,   Test, 0.02563477, 0.02929688, 1.002441,     20
    1001,     2931,        0,              0,             31, 3.901864,   Test, 0.02758789, 0.03027344, 0.9985352,     21
    1001,     2932,        0,              0,             31, 3.910599,   Test, 0.02539063, 0.02807617, 0.9973145,     22
    1001,     2940,        0,              0,             31, 3.892495,   Test, 0.04467773, 0.03710938, 1.02417,     30
    1001,     2943,        0,              0,             31, 3.951385,   Test, 0.02319336, 0.02905273, 1.00293,     33
    1001,     2947,        0,              0,             31,  3.91081,   Test, 0.02270508, 0.03613281, 1.005127,     37
    1001,     2952,        0,              0,             31, 3.909965,   Test, 0.02514648, 0.03369141, 0.9997559,     42
    1001,     2958,        0,              0,             31, 3.918981,   Test, 0.02709961, 0.03442383, 0.9975586,     48
    1001,     2961,        0,              0,             31, 3.961317,   Test, 0.02587891, 0.03491211, 1.001709,     51
    1001,     2965,        0,              0,             31, 3.924264,   Test, 0.03125, 0.03051758, 1.006836,     55
    1001,     2968,        0,              0,             31, 3.975899,   Test, 0.02734375, 0.03076172, 0.9897461,     58
    1001,     2971,        0,              0,             31, 3.910528,   Test, 0.02441406, 0.03125, 0.9960938,     61
    1001,     2971,        0,              0,             31, 3.915318,   Test, 0.02270508, 0.03857422, 0.996582,     62
    1001,     2971,        0,              0,             31, 3.919967,   Test, 0.02587891, 0.03320313, 0.9848633,     63
    1001,     2972,        0,              0,             31, 3.911021,   Test, 0.02392578, 0.03271484, 0.9992676,     64
    1001,     2972,        0,              0,             31, 3.919897,   Test, 0.02758789, 0.02685547, 1.000488,     65
    1001,     2972,        0,              0,             31, 3.910599,   Test, 0.02001953, 0.03344727, 0.998291,     66
    1001,     2972,        0,              0,             31, 3.891932,   Test, 0.02124023, 0.03417969, 0.9973145,     67
    1001,     2972,        0,              0,             31,  3.90602,   Test, 0.02172852, 0.02783203, 0.9975586,     68
    1001,     2972,        0,              0,             31, 3.960401,   Test, 0.02563477, 0.03271484, 0.9956055,     69
    1001,     2972,        0,              0,             31, 3.975828,   Test, 0.02612305, 0.03100586, 0.9980469,     70
    1001,     2972,        0,              0,             31, 3.947088,   Test, 0.02294922, 0.03100586, 0.994873,     71
    1001,     2972,        0,              0,             31, 3.946595,   Test, 0.02539063, 0.0324707, 1.004639,     72
    1001,     2972,        0,              0,             31, 3.925603,   Test, 0.02490234, 0.02978516, 1.003906,     73
    1001,     2972,        0,              0,             31, 3.919545,   Test, 0.02783203, 0.03417969, 1.001465,     74
    1001,     2973,        0,              0,             31, 3.914402,   Test, 0.02270508, 0.03320313, 0.9973145,     75
    1001,     2973,        0,              0,             31, 3.914402,   Test, 0.03271484, 0.02075195, 1.003906,     76
    1001,     2973,        0,              0,             31, 3.910951,   Test, 0.02539063, 0.03295898, 0.9956055,     77
    1001,     2973,        0,              0,             31,  3.93307,   Test, 0.02709961, 0.03393555, 1.005859,     84
    1001,     2974,        0,              0,             31, 3.927998,   Test, 0.02148438, 0.03491211, 0.9956055,     85
    1001,     2974,        0,              0,             31,  3.92349,   Test, 0.02539063, 0.0324707, 0.994873,     86
    1001,     2974,        0,              0,             31, 3.910951,   Test, 0.02587891, 0.03027344, 1.002197,     87
    1001,     2974,        0,              0,             31, 3.892918,   Test, 0.02514648, 0.03417969, 0.9963379,     88
    1001,     2974,        0,              0,             31, 3.925744,   Test, 0.02514648, 0.03198242, 0.9938965,     89
    1001,     2974,        0,              0,             31, 3.919686,   Test, 0.02490234, 0.03198242, 0.9926758,     90
    1001,     2974,        0,              0,             31, 3.911021,   Test, 0.02539063, 0.03417969, 1.004395,     91
    1001,     2974,        0,              0,             31, 3.911021,   Test, 0.02539063, 0.03417969, 1.004395,     92
    1001,     2975,        0,              0,             31, 3.960119,   Test, 0.02319336, 0.03125, 1.00415,     93
    1001,     2976,        0,              0,             31, 3.914473,   Test, 0.01904297, 0.03466797, 0.9990234,     94
    1001,     2987,        0,              0,             31, 3.962726,   Test, 0.01879883, 0.03076172, 1.005859,    105
    1001,     2990,        0,              0,             31, 3.919545,   Test, 0.02294922, 0.02978516, 0.9985352,    108
    1001,     2993,        0,              0,             31, 3.961317,   Test, 0.02856445, 0.03222656, 0.9980469,    111
    1001,     2997,        0,              0,             31, 3.920038,   Test, 0.0234375, 0.0324707, 0.996582,    115
    1001,     3000,        0,              0,             31, 3.966389,   Test, 0.02880859, 0.03149414, 0.9980469,    118
    1001,     3003,        0,              0,             31, 3.922926,   Test, 0.02978516, 0.03344727, 0.9628906,    121
    1001,     3007,        0,              0,             31, 3.914473,   Test, 0.02294922, 0.03149414, 1.000977,    125
    1001,     3007,        0,              0,             31, 3.919545,   Test, 0.02709961, 0.03271484, 0.9848633,    126
    1001,     3007,        0,              0,             31, 3.927998,   Test, 0.0246582, 0.03442383, 0.9992676,    127
    1001,     3007,        0,              0,             31, 3.915389,   Test, 0.02294922, 0.03173828, 0.9980469,    128
    1001,     3007,        0,              0,             31, 3.941593,   Test, 0.0234375, 0.03466797, 1.00293,    129
    1001,     3009,        0,              0,             31, 3.962374,   Test, 0.02880859, 0.03198242, 1.000488,    143
    1001,     3009,        0,              0,             31, 3.924617,   Test, 0.0234375, 0.03344727, 0.9995117,    144
    1001,     3009,        0,              0,             31, 3.915459,   Test, 0.03369141, 0.03735352, 1.009033,    145
    1001,     3009,        0,              0,             31, 3.924053,   Test, 0.01513672, 0.01928711, 1.003906,    148
    1001,     3009,        0,              0,             31, 3.904188,   Test, 0.02636719, 0.03369141, 0.9975586,    151
    1001,     3009,        0,              0,             31, 3.960119,   Test, 0.02368164, 0.02978516, 1.006592,    152
    1001,     3010,        0,              0,             31, 3.969207,   Test, 0.02636719, 0.03076172, 0.9973145,    153
    1001,     3010,        0,              0,             31,  3.94272,   Test, 0.02319336, 0.03051758, 1.000732,    154
    1001,     3010,        0,              0,             31,  3.94272,   Test, 0.02319336, 0.03051758, 1.000732,    155
    1001,     3013,        0,              0,             31, 3.948215,   Test, 0.02172852, 0.02856445, 0.9929199,    156
    1001,     3014,        0,              0,             31, 3.955048,   Test, 0.02563477, 0.03417969, 0.9960938,    157
    1001,     3015,        0,              0,             31, 3.906513,   Test, 0.02832031, 0.06445313, 1.013672,    158
    1001,     3016,        0,              0,             31, 3.916445,   Test, 0.02441406, 0.0300293, 1.003174,    159
    1001,     3017,        0,              0,             31, 3.906513,   Test, 0.03442383, 0.03271484, 1.001221,    160
    1001,     3018,        0,              0,             31, 3.906513,   Test, 0.01977539, 0.0300293, 1.021973,    161
    1001,     3019,        0,              0,             31, 3.939198,   Test, 0.02490234, 0.0324707, 0.9924316,    162
    1001,     3020,        0,              0,             31, 3.956034,   Test, 0.02246094, 0.03369141, 0.9995117,    163
    1001,     3021,        0,              0,             31, 3.915036,   Test, 0.02709961, 0.03320313, 1.005615,    164
    1001,     3022,        0,              0,             31, 3.915036,   Test, 0.02539063, 0.03027344, 0.9975586,    165
    1001,     3023,        0,              0,             31, 3.919333,   Test, 0.02270508, 0.03222656, 0.9987793,    166
    1001,     3024,        0,              0,             31,  3.91081,   Test, 0.02319336, 0.03662109, 1.000732,    167
    1001,     3025,        0,              0,             31, 3.924335,   Test, 0.02905273, 0.03393555, 1.000732,    168
    1001,     3026,        0,              0,             31, 3.961317,   Test, 0.02148438, 0.03125, 1.003662,    169
    1001,     3027,        0,              0,             31, 3.955893,   Test, 0.02172852, 0.03271484, 0.9992676,    170
    1001,     3028,        0,              0,             31, 3.925744,   Test, 0.02490234, 0.03125, 1.01123,    171
    1001,     3029,        0,              0,             31, 3.918981,   Test, 0.02636719, 0.03564453, 0.9960938,    172
    1001,     3030,        0,              0,             31, 3.919545,   Test, 0.02172852, 0.03637695, 0.9970703,    173
    1001,     3031,        0,              0,             31, 3.911867,   Test, 0.02099609, 0.03149414, 1.001709,    174
    1001,     3032,        0,              0,             31, 3.925673,   Test, 0.02441406, 0.03173828, 0.9946289,    175
    1001,     3033,        0,              0,             31, 3.952723,   Test, 0.02807617, 0.0324707, 0.9975586,    176
    1001,     3034,        0,              0,             31, 3.919052,   Test, 0.02514648, 0.03198242, 0.9958496,    177
    1001,     3035,        0,              0,             31,  3.91081,   Test, 0.02270508, 0.0324707, 1.002441,    178
    1001,     3036,        0,              0,             31, 3.924053,   Test, 0.02319336, 0.03149414, 0.9992676,    179
    1001,     3037,        0,              0,             31, 3.912148,   Test, 0.02563477, 0.03320313, 1.000732,    180
    1001,     3038,        0,              0,             31, 3.927998,   Test, 0.02441406, 0.03320313, 1.00415,    181
    1001,     3039,        0,              0,             31, 3.965825,   Test, 0.02734375, 0.02954102, 1.001709,    182
    1001,     3040,        0,              0,             31, 3.955048,   Test, 0.01538086, 0.04907227, 1.004883,    183
    1001,     3041,        0,              0,             31, 3.919545,   Test, 0.01953125, 0.03295898, 1.003662,    184
    1001,     3042,        0,              0,             31, 3.916375,   Test, 0.05102539, 0.02441406, 1.000732,    185
    1001,     3043,        0,              0,             31, 3.915389,   Test, 0.02490234, 0.02905273, 0.9995117,    186
    1001,     3044,        0,              0,             31, 3.909401,   Test, 0.0300293, 0.03540039, 1.001709,    187
    1001,     3045,        0,              0,             31, 3.924053,   Test, 0.01806641, 0.01953125, 1.001465,    188
    1001,     3046,        0,              0,             31, 3.960119,   Test, 0.0222168, 0.04003906, 0.9997559,    189
    1001,     3047,        0,              0,             31, 3.924405,   Test, 0.03491211, 0.03173828, 0.9802246,    190
    1001,     3048,        0,              0,             31, 3.915107,   Test, 0.03442383, 0.03369141, 1.00415,    191
    1001,     3049,        0,              0,             31, 3.911374,   Test, 0.02856445, 0.03344727, 0.9980469,    192
    1001,     3050,        0,              0,             31, 3.911021,   Test, 0.02880859, 0.03173828, 1.000244,    193
    1001,     3051,        0,              0,             31, 3.914755,   Test, 0.02270508, 0.02856445, 0.9980469,    194
    1001,     3052,        0,              0,             31, 3.925673,   Test, 0.03076172, 0.03149414, 1.005859,    195
    1001,     3053,        0,              0,             31, 3.975546,   Test, 0.02978516, 0.0324707, 1.000488,    196
    1001,     3054,        0,              0,             31, 3.910035,   Test, 0.03173828, 0.03271484, 1.001221,    197
    1001,     3056,        0,              0,             31, 3.907006,   Test, 0.02929688, 0.02929688, 1.003418,      0
    1001,     3059,        0,              0,             31, 3.911796,   Test, 0.02661133, 0.03393555, 0.9997559,      1
    1001,     3060,        0,              0,             31, 3.963571,   Test, 0.03027344, 0.02856445, 0.9995117,      2
    1001,     3061,        0,              0,             31, 3.977589,   Test, 0.03125, 0.02832031, 0.998291,      3
    1001,     3062,        0,              0,             31,  3.91243,   Test, 0.03051758, 0.02636719, 1.000244,      4
    1001,     3063,        0,              0,             31, 3.916586,   Test, 0.02758789, 0.03027344, 1.001221,      5
    1001,     3064,        0,              0,             31, 3.927294,   Test, 0.0324707, 0.02954102, 1.001953,      6
    1001,     3065,        0,              0,             31, 3.918911,   Test, 0.02319336, 0.02539063, 0.9931641,      7
    1001,     3066,        0,              0,             31, 3.930675,   Test, 0.0324707, 0.03051758, 1.002197,      8
    1001,     3067,        0,              0,             31, 3.961951,   Test, 0.03344727, 0.03125, 1.003418,      9
    1001,     3068,        0,              0,             31, 3.912501,   Test, 0.02856445, 0.02441406, 0.9987793,     10
    1001,     3070,        0,              0,             31, 3.916516,   Test, 0.0300293, 0.02734375, 1.000244,     11
    1001,     3071,        0,              0,             31, 3.894538,   Test, 0.02709961, 0.0300293, 0.9963379,     12
    1001,     3072,        0,              0,             31, 3.916868,   Test, 0.02685547, 0.0300293, 0.9997559,     13
    1001,     3073,        0,              0,             31, 3.935042,   Test, 0.02954102, 0.03198242, 0.9990234,     14
    1001,     3074,        0,              0,             31, 3.963571,   Test, 0.02929688, 0.02783203,      1,     15
    1001,     3075,        0,              0,             31,  3.91236,   Test, 0.02929688, 0.02807617, 1.001465,     16
    1001,     3076,        0,              0,             31,  3.91243,   Test, 0.0324707, 0.02905273, 1.001953,     17
    1001,     3077,        0,              0,             31, 3.916586,   Test, 0.02758789, 0.02783203, 0.998291,     18
    1001,     3078,        0,              0,             31, 3.913628,   Test, 0.02661133, 0.03027344, 0.9992676,     19
    1001,     3079,        0,              0,             31, 3.921588,   Test, 0.02954102, 0.02832031, 0.9997559,     20
    1001,     3080,        0,              0,             31,  3.95857,   Test, 0.03149414, 0.02807617, 1.001465,     21
    1001,     3081,        0,              0,             31, 3.957584,   Test, 0.03149414, 0.03198242, 1.002197,     22
    1001,     3082,        0,              0,             31, 3.925039,   Test, 0.02978516, 0.02734375, 1.001221,     23
    1001,     3083,        0,              0,             31, 3.921799,   Test, 0.03222656, 0.03222656, 1.002197,     24
    1001,     3084,        0,              0,             31,  3.90919,   Test, 0.02954102, 0.02685547, 0.996582,     25
    1001,     3085,        0,              0,             31, 3.904681,   Test, 0.02856445, 0.03076172, 0.9997559,     26
    1001,     3086,        0,              0,             31, 3.961246,   Test, 0.03125, 0.02954102, 1.001709,     27
    1001,     3087,        0,              0,             31, 3.977448,   Test, 0.02856445, 0.02734375, 1.000488,     28
    1001,     3088,        0,              0,             31, 3.912501,   Test, 0.02563477, 0.02807617, 0.9953613,     29
    1001,     3089,        0,              0,             31, 3.912571,   Test, 0.03173828, 0.03320313, 1.000488,     30
    1001,     3090,        0,              0,             31, 3.925955,   Test, 0.03027344, 0.02954102, 1.000244,     31
    1001,     3091,        0,              0,             31, 3.911514,   Test, 0.03564453, 0.02734375, 1.001709,     32
    1001,     3092,        0,              0,             31, 3.933422,   Test, 0.02514648, 0.03198242, 0.9990234,     33
    1001,     3093,        0,              0,             31, 3.962162,   Test, 0.03417969, 0.02954102, 0.9973145,     34
    1001,     3094,        0,              0,             31, 3.912571,   Test, 0.02807617, 0.02783203, 0.9963379,     35
    1001,     3095,        0,              0,             31, 3.920531,   Test, 0.02319336, 0.03027344, 1.003906,     36
    1001,     3096,        0,              0,             31, 3.916868,   Test, 0.03222656, 0.02954102, 0.996582,     37
    1001,     3097,        0,              0,             31, 3.912078,   Test, 0.02856445, 0.02661133, 0.9975586,     38
    1001,     3098,        0,              0,             31, 3.918206,   Test, 0.03027344, 0.02758789, 0.9968262,     39
    1001,     3099,        0,              0,             31, 3.952864,   Test, 0.02856445, 0.02905273, 0.9968262,     40
    1001,     3100,        0,              0,             31, 3.944763,   Test, 0.03198242, 0.02563477, 1.000244,     41
    1001,     3101,        0,              0,             31, 3.913205,   Test, 0.03466797, 0.02978516, 0.9956055,     42
    1001,     3102,        0,              0,             31, 3.904681,   Test, 0.02978516, 0.03100586, 0.9934082,     43
    1001,     3103,        0,              0,             31, 3.913557,   Test, 0.03222656, 0.02880859, 1.003418,     44
    1001,     3104,        0,              0,             31, 3.926519,   Test, 0.02929688, 0.03417969, 1.002441,     45
    1001,     3105,        0,              0,             31, 3.931731,   Test, 0.03100586, 0.02563477, 0.9990234,     46
    1001,     3106,        0,              0,             31, 3.943636,   Test, 0.03149414, 0.02709961, 1.000488,     47
    1001,     3107,        0,              0,             31, 3.907851,   Test, 0.03076172, 0.03125, 0.9973145,     48
    1001,     3108,        0,              0,             31, 3.903414,   Test, 0.03271484, 0.02563477, 1.002686,     49
    1001,     3109,        0,              0,             31,  3.85509,   Test, 0.02856445, 0.02636719, 1.001953,     50
    1001,     3110,        0,              0,             31, 3.891227,   Test, 0.02734375, 0.03344727, 1.001953,     51
    1001,     3111,        0,              0,             31, 3.899117,   Test, 0.03173828, 0.02636719, 1.009277,     52
    1001,     3112,        0,              0,             31, 3.943777,   Test, 0.03222656, 0.03491211, 0.9875488,     53
    1001,     3113,        0,              0,             31, 3.903132,   Test, 0.02734375, 0.03125, 0.9975586,     54
    1001,     3114,        1,              0,             31, 3.907922,   Test, 0.03149414, 0.02880859, 0.9919434,     55
    1001,     3115,        0,              0,             31, 3.894186,   Test, 0.02905273, 0.08105469, 1.013184,     56
    1001,     3116,        0,              0,             31, 3.895101,   Test, 0.0637207, 0.0222168, 0.9919434,     57
    1001,     3117,        0,              0,             31, 3.893481,   Test, 0.02880859, 0.0078125, 1.004639,     58
    1001,     3118,        0,              0,             31, 3.921306,   Test, 0.03271484, 0.0222168, 1.000977,     59
    1001,     3119,        0,              0,             31, 3.891227,   Test, 0.03466797, 0.01782227, 0.9995117,     60
    1001,     3120,        0,              0,             31, 3.916023,   Test, 0.03637695, 0.01977539, 1.004883,     61
    1001,     3121,        0,              0,             31, 3.914896,   Test, 0.03198242, 0.01782227, 1.000244,     62
    1001,     3122,        0,              0,             31, 3.904047,   Test, 0.03637695, 0.01538086, 0.9960938,     63
    1001,     3123,        0,              0,             31, 3.912571,   Test, 0.03100586, 0.01586914, 1.001953,     64
    1001,     3124,        0,              0,             31, 3.948567,   Test, 0.03613281, 0.02392578, 0.9995117,     65
    1001,     3125,        1,              0,             31, 3.927294,   Test, 0.03027344, 0.01635742, 0.9880371,     66
    1001,     3126,        0,              0,             31, 3.891227,   Test, 0.03955078, 0.02294922, 1.000977,     67
    1001,     3127,        0,              0,             31, 3.914896,   Test, 0.03222656, 0.02026367, 0.989502,     68
    1001,     3128,        0,              0,             31, 3.907922,   Test, 0.03540039, 0.02392578, 0.9985352,     69
    1001,     3129,        0,              0,             31,  3.89496,   Test, 0.02392578, 0.03393555, 1.014404,     70
    1001,     3130,        0,              0,             31, 3.921517,   Test, 0.1530762, 0.02368164, 0.9953613,     71
    1001,     3131,        1,              0,             31,  3.86298,   Test, 0.03271484, 0.04003906, 1.010742,     72
    1001,     3132,        0,              0,             31, 3.797961,   Test, 0.02075195, 0.02929688, 0.9985352,     73
    1001,     3133,        0,              0,             31,  3.82804,   Test, 0.02319336, 0.02832031, 0.9968262,     74
    1001,     3134,        0,              0,             31, 3.826632,   Test, 0.02539063, 0.0246582, 0.9968262,     75
    1001,     3135,        1,              0,             31, 3.822405,   Test, 0.0168457, 0.04248047, 0.9978027,     76
    1001,     3136,        0,              0,             31, 3.857415,   Test, 0.02807617, 0.0300293, 1.00293,     77
    1001,     3137,        0,              0,             31, 3.876012,   Test, 0.01928711, 0.02856445, 0.9943848,     78
    1001,     3138,        0,              0,             31, 3.785775,   Test, 0.01806641, 0.03100586, 1.000977,     79
    1001,     3139,        0,              0,             31, 3.826913,   Test, 0.02441406, 0.03369141, 1.000977,     80
    1001,     3140,        0,              0,             31, 3.826984,   Test, 0.02416992, 0.02856445, 1.004395,     81
    1001,     3141,        0,              0,             31, 3.822405,   Test, 0.02001953, 0.03173828, 0.9963379,     82
    1001,     3142,        0,              0,             31, 3.831422,   Test, 0.02124023, 0.02880859, 1.003662,     83
    1001,     3143,        0,              0,             31, 3.871855,   Test, 0.01831055, 0.0324707, 0.9970703,     84
    1001,     3144,        0,              0,             31, 3.784578,   Test, 0.02368164, 0.03100586, 0.996582,     85
    1001,     3145,        0,              0,             31, 3.779717,   Test, 0.02685547, 0.03076172, 0.9995117,     86
    1001,     3146,        0,              0,             31, 3.821348,   Test, 0.02124023, 0.02709961, 0.9924316,     87
    1001,     3147,        0,              0,             31, 3.820503,   Test, 0.02441406, 0.03125, 0.9907227,     88
    1001,     3148,        0,              0,             31, 3.855161,   Test, 0.02416992, 0.02514648, 0.9985352,     89
    1001,     3149,        0,              0,             31, 3.873123,   Test, 0.02197266, 0.03198242, 0.9956055,     90
    1001,     3150,        0,              0,             31, 3.867488,   Test, 0.02050781, 0.02929688, 0.9973145,     91
    1001,     3151,        0,              0,             31, 3.831422,   Test, 0.02416992, 0.03295898, 1.002197,     92
    1001,     3152,        0,              0,             31,  3.82642,   Test, 0.0246582, 0.03125, 0.9958496,     93
    1001,     3153,        0,              0,             31, 3.826913,   Test, 0.02197266, 0.03564453, 0.9936523,     94
    1001,     3154,        0,              0,             31,  3.83593,   Test, 0.02539063, 0.03125, 0.9914551,     95
    1001,     3155,        0,              0,             31, 3.891227,   Test, 0.02294922, 0.03173828, 1.005127,     96
    1001,     3156,        0,              0,             31, 3.871785,   Test, 0.0246582, 0.03076172, 0.994873,     97
